	word	zstat	pvalue	f1_count	f2_count
165	consuming	-1.1075986853866262	0.8659824142785812	0	1
166	anything	-1.1075986853866262	0.8659824142785812	0	1
167	sparse	-1.1075986853866262	0.8659824142785812	0	1
168	like	-1.1075986853866262	0.8659824142785812	0	1
169	protected	-1.1075986853866262	0.8659824142785812	0	1
170	embarrassing	-1.1075986853866262	0.8659824142785812	0	1
171	go	-1.1075986853866262	0.8659824142785812	0	1
172	steal	-1.1075986853866262	0.8659824142785812	0	1
173	without	-1.1075986853866262	0.8659824142785812	0	1
174	getting	-1.1075986853866262	0.8659824142785812	0	1
175	difficult	-1.1075986853866262	0.8659824142785812	0	1
176	since	-1.1075986853866262	0.8659824142785812	0	1
177	really	-1.1075986853866262	0.8659824142785812	0	1
178	slow	-1.1075986853866262	0.8659824142785812	0	1
179	requires	-1.1075986853866262	0.8659824142785812	0	1
180	recognize	-1.1075986853866262	0.8659824142785812	0	1
181	fails	-1.1075986853866262	0.8659824142785812	0	1
182	serious	-1.1075986853866262	0.8659824142785812	0	1
183	valuable	-1.1075986853866262	0.8659824142785812	0	1
184	supply	-1.1075986853866262	0.8659824142785812	0	1
185	keep	-1.1075986853866262	0.8659824142785812	0	1
186	watch	-1.1075986853866262	0.8659824142785812	0	1
187	stuff	-1.1075986853866262	0.8659824142785812	0	1
188	emergency	-1.1075986853866262	0.8659824142785812	0	1
189	advance	-1.1075986853866262	0.8659824142785812	0	1
190	much	-1.1075986853866262	0.8659824142785812	0	1
191	still	-1.2136119044500535	0.8875520205018204	1	3
192	long	-1.2136119044500535	0.8875520205018204	1	3
193	password	-1.4202076149626444	0.9222263763102758	2	5
194	person	-1.5684626530036774	0.9416134003565716	0	2
195	typing	-1.5684626530036774	0.9416134003565716	0	2
196	type	-1.5684626530036774	0.9416134003565716	0	2
197	inconvenience	-1.5684626530036774	0.9416134003565716	0	2
198	need	-1.5684626530036774	0.9416134003565716	0	2
199	username	-1.584923639713912	0.9435081576324057	1	4
200	record	-1.9235261737695357	0.9727929986745624	0	3
201	unauthorized	-1.9235261737695357	0.9727929986745624	0	3
202	access	-2.4439081788440844	0.9927354380940446	1	7
203	time	-2.4899102497016137	0.9936112321402749	0	5
